file	sum	amin	amax	ptp	percentile10	mean	median	std	var
planetlab-workload-traces/20110306/ricepl-1_cs_rice_edu_root	14813	0	90	90	4.0	51.434027777777779	58.0	23.179458887829139	537.28731433256121
planetlab-workload-traces/20110306/node1_planetlab_albany_edu_upmc_ts	1297	0	44	44	0.0	4.5034722222222223	2.0	7.0607474540830069	49.854154610339663
planetlab-workload-traces/20110306/node1_planetlab_albany_edu_root	6972	0	84	84	2.0	24.208333333333332	15.5	19.451283519489284	378.35243055555543
planetlab-workload-traces/20110306/planetlab2_cs_stevens-tech_edu_uw_oneswarm	4799	0	64	64	6.0	16.663194444444443	14.5	10.612219414742418	112.6192009066359
planetlab-workload-traces/20110306/pli1-pa-6_hpl_hp_com_uw_oneswarm	2824	0	52	52	4.0	9.8055555555555554	8.0	7.0875259922879996	50.233024691357997
planetlab-workload-traces/20110306/planetdev02_fm_intel_com_rnp_dcc_ufjf	7341	1	79	78	12.0	25.489583333333332	21.0	14.326544994975443	205.24989149305588
planetlab-workload-traces/20110306/planetlab1_wiwi_hu-berlin_de_irisaple_wup	1019	0	19	19	2.0	3.5381944444444446	3.0	2.6728962788980337	7.1443745177469546
planetlab-workload-traces/20110306/planetlab2_fem_tu-ilmenau_de_princeton_codeen	8089	4	94	90	15.0	28.086805555555557	27.0	12.073966176860415	145.78065923996931
planetlab-workload-traces/20110306/planetlab02_mpi-sws_mpg_de_arizona_stork_install	3660	0	99	99	0.0	12.708333333333334	2.0	26.91121590836558	724.21354166666868
planetlab-workload-traces/20110306/plane-lab-pb2_uni-paderborn_de_root	1046	0	94	94	0.0	3.6319444444444446	1.0	7.680012412983471	58.982590663580197
planetlab-workload-traces/20110306/host3_planetlab_informatik_tu-darmstadt_de_irisaple_wup	1450	2	15	13	3.0	5.0347222222222223	5.0	1.418690683754863	2.0126832561728407
planetlab-workload-traces/20110306/node-2_mcgillplanetlab_org_root	1101	0	16	16	0.0	3.8229166666666665	4.0	3.074293476873093	9.45128038194445
planetlab-workload-traces/20110306/planet1_scs_cs_nyu_edu_uw_oneswarm	3348	0	45	45	4.0	11.625	11.0	6.7611790145407822	45.713541666666664
planetlab-workload-traces/20110306/cs-planetlab3_cs_surrey_sfu_ca_tsinghua_xyz	1732	3	24	21	4.0	6.0138888888888893	6.0	2.3332919969883488	5.4442515432098775
planetlab-workload-traces/20110306/planetlab-2_tagus_ist_utl_pt_uw_oneswarm	6544	0	65	65	8.0	22.722222222222221	20.5	12.432844295813839	154.57561728395072
planetlab-workload-traces/20110306/node-1_mcgillplanetlab_org_ rnp_dcc_ufjf	9318	19	38	19	27.0	32.354166666666664	33.0	3.7453095666446616	14.027343750000023
planetlab-workload-traces/20110306/pl-node-0_csl_sri_com_root	1433	0	78	78	0.0	4.9756944444444446	2.0	11.522145021940824	132.75982590663571
planetlab-workload-traces/20110306/lefthand_eecs_harvard_edu_root	6304	0	93	93	0.0	21.888888888888889	2.0	28.416327248977595	807.48765432098662
planetlab-workload-traces/20110306/75-130-96-13_static_oxfr_ma_charter_com_uw_seattle	363	0	17	17	0.0	1.2604166666666667	2.0	1.6302998509987852	2.6578776041666612
planetlab-workload-traces/20110306/planetlab-2_fokus_fraunhofer_de_uw_oneswarm	6124	3	68	65	9.0	21.263888888888889	20.0	11.078937794496406	122.74286265432089
planetlab-workload-traces/20110306/node2_planetlab_mathcs_emory_edu_upmc_ts	1237	0	51	51	0.0	4.2951388888888893	2.0	7.5933800651648777	57.659420814043358
planetlab-workload-traces/20110306/mars_planetlab_haw-hamburg_de_nyu_d	911	0	31	31	0.0	3.1631944444444446	2.0	3.3361081477227996	11.129617573302449
planetlab-workload-traces/20110306/pl1_ucs_indiana_edu_tum_i2p	647	0	23	23	0.0	2.2465277777777777	2.0	3.3341126837761932	11.11630738811729
planetlab-workload-traces/20110306/planetlab04_mpi-sws_mpg_de_upmc_ts	4708	0	72	72	5.0	16.347222222222221	9.0	15.060442779958208	226.81693672839535
planetlab-workload-traces/20110306/nodeb_howard_edu_uw_oneswarm	3500	0	45	45	4.0	12.152777777777779	10.0	7.3624605681310076	54.205825617283963
planetlab-workload-traces/20110306/planet11_csc_ncsu_edu_root	1246	0	91	91	0.0	4.3263888888888893	2.0	10.696462201426369	114.41430362654306
planetlab-workload-traces/20110306/osiris_planetlab_cs_umd_edu_princeton_codeen	1846	0	55	55	3.7000000000000028	6.4097222222222223	6.0	4.1889623390996356	17.547405478395088
planetlab-workload-traces/20110306/planet1_att_nodes_planet-lab_org_root	811	0	43	43	0.0	2.8159722222222223	2.0	3.5026014775220289	12.268217110339499
planetlab-workload-traces/20110306/roam1_cs_ou_edu_ucr_slice2	1262	0	8	8	4.0	4.3819444444444446	4.0	1.1960381809319107	1.4305073302469138
planetlab-workload-traces/20110306/vn5_cse_wustl_edu_princeton_codeen	3730	4	59	55	8.0	12.951388888888889	11.0	5.8586709968017008	34.324025848765437
planetlab-workload-traces/20110306/planetlab1_cs_purdue_edu_root	9922	0	90	90	9.7000000000000028	34.451388888888886	32.0	20.291736776439826	411.75458140432062
planetlab-workload-traces/20110306/planetlab1_unineuchatel_ch_uw_trs2	1127	0	76	76	0.0	3.9131944444444446	2.0	9.6149532451612121	92.447325906636109
planetlab-workload-traces/20110306/planetlab2_unineuchatel_ch_uw_oneswarm	2155	0	27	27	2.0	7.4826388888888893	7.0	4.7805716455762539	22.853865258487648
planetlab-workload-traces/20110306/planetlab2_unineuchatel_ch_inria_overlaysec	1083	0	27	27	0.0	3.7604166666666665	2.0	6.1170494742835997	37.418294270833265
planetlab-workload-traces/20110306/planetlab1_just_edu_jo_upmc_ts	1484	0	41	41	0.0	5.1527777777777777	2.0	9.3825484014830867	88.032214506172821
planetlab-workload-traces/20110306/planet1_prakinf_tu-ilmenau_de_nyu_d	638	0	21	21	0.0	2.2152777777777777	2.0	2.5363008782598495	6.4328221450616834
planetlab-workload-traces/20110306/planetlab1_cs_purdue_edu_umass_measure	10727	0	95	95	8.0	37.246527777777779	31.0	27.032740985070191	730.76908516589367
planetlab-workload-traces/20110306/planetlab1_tlm_unavarra_es_uw_oneswarm	2474	0	25	25	4.0	8.5902777777777786	7.0	4.8761226548418275	23.776572145061714
planetlab-workload-traces/20110306/ttu2-1_nodes_planet-lab_org_nus_proxaudio	27641	89	98	9	94.0	95.975694444444443	96.0	1.3703581510653935	1.8778814621913638
planetlab-workload-traces/20110306/pl2_grid_kiae_ru_princeton_codeen	1272	1	44	43	2.0	4.416666666666667	3.0	3.5039660069381058	12.277777777777773
planetlab-workload-traces/20110306/planet1_cs_rochester_edu_uw_oneswarm	2025	0	97	97	2.0	7.03125	6.0	6.6454659642454299	44.162217881944443
planetlab-workload-traces/20110306/node2_planetlab_mathcs_emory_edu_tsinghua_xyz	1245	2	7	5	4.0	4.322916666666667	4.0	0.82278479956115558	0.67697482638889095
planetlab-workload-traces/20110306/planetlab-1_cs_uic_edu_uw_oneswarm	3949	2	43	41	6.0	13.711805555555555	12.0	7.2368366758758933	52.371805073302447
planetlab-workload-traces/20110306/planetlab2_eecs_umich_edu_root	5303	0	48	48	4.0	18.413194444444443	19.0	10.170393760320644	103.43690923996911
planetlab-workload-traces/20110306/metis_mcs_suffolk_edu_uw_oneswarm	5316	0	71	71	5.4000000000000057	18.458333333333332	14.0	13.918849629189916	193.73437500000028
planetlab-workload-traces/20110306/planetlabtwo_ccs_neu_edu_root	493	0	10	10	0.0	1.7118055555555556	2.0	1.8494367208459928	3.4204161844135785
planetlab-workload-traces/20110306/planet2_colbud_hu_root	1043	0	94	94	0.0	3.6215277777777777	1.0	13.626687781266497	185.68661988811763
planetlab-workload-traces/20110306/planetlab1_cse_msu_edu_root	2498	2	69	67	4.0	8.6736111111111107	7.0	8.2178074437223678	67.532359182098759
planetlab-workload-traces/20110306/planetlab2_csuohio_edu_uw_oneswarm	5912	2	89	87	8.0	20.527777777777779	17.0	13.728237547946186	188.46450617283952
planetlab-workload-traces/20110306/planetlab1_ntu_nodes_planet-lab_org_rnp_dcc_ufjf	9236	7	93	86	15.0	32.069444444444443	26.0	18.439146452956567	340.00212191358071
planetlab-workload-traces/20110306/planetlab2_di_unito_it_uw_oneswarm	9199	3	69	66	12.0	31.940972222222221	32.0	14.408716079331432	207.61109905478415
planetlab-workload-traces/20110306/planetlab-2_sysu_edu_cn_ ucr_slice2	5523	17	20	3	19.0	19.177083333333332	19.0	0.5526726414534292	0.30544704861111072
planetlab-workload-traces/20110306/ds-pl3_technion_ac_il_root	1031	0	78	78	0.0	3.5798611111111112	2.0	6.7695609559457708	45.826955536265416
planetlab-workload-traces/20110306/planetlab02_mpi-sws_mpg_de_root	2884	0	97	97	2.0	10.013888888888889	7.0	15.154521745043208	229.65952932098747
planetlab-workload-traces/20110306/osiris_planetlab_cs_umd_edu_upmc_ts	1550	0	59	59	0.0	5.3819444444444446	2.0	9.2650002456810245	85.840229552469452
planetlab-workload-traces/20110306/pl1_planet_cs_kent_edu_root	686	0	33	33	0.0	2.3819444444444446	2.0	4.5338181845158818	20.55550733024689
planetlab-workload-traces/20110306/mtuplanetlab1_cs_mtu_edu_root	1959	0	83	83	0.0	6.802083333333333	2.0	13.433441732141217	180.45735677083323
planetlab-workload-traces/20110306/iraplab1_iralab_uni-karlsruhe_de_tum_i2p	1269	0	33	33	0.0	4.40625	4.0	4.6649806292023692	21.762044270833332
planetlab-workload-traces/20110306/planetlab1_byu_edu_root	4411	0	82	82	0.0	15.315972222222221	13.0	15.481871850626733	239.68835599922843
planetlab-workload-traces/20110306/planetlab-06_cs_princeton_edu_irisaple_wup	502	0	4	4	0.0	1.7430555555555556	2.0	1.1319018396890081	1.2812017746913609
planetlab-workload-traces/20110306/ttu1-1_nodes_planet-lab_org_uw_oneswarm	4197	0	56	56	4.0	14.572916666666666	12.0	10.22633934959404	104.57801649305547
planetlab-workload-traces/20110306/planetlab-2_elisa_cpsc_ucalgary_ca_uw_oneswarm	1921	0	27	27	2.0	6.6701388888888893	6.0	4.9073581354532045	24.082163869598748
planetlab-workload-traces/20110306/cs-planetlab4_cs_surrey_sfu_ca_tsinghua_xyz	1787	4	22	18	4.0	6.2048611111111107	6.0	2.3884220110633918	5.7045597029320971
planetlab-workload-traces/20110306/planet3_prakinf_tu-ilmenau_de_uw_oneswarm	2345	0	27	27	2.0	8.1423611111111107	8.0	4.8901698428399127	23.913761091820934
planetlab-workload-traces/20110306/planet2_scs_stanford_edu_howard_p2psip	1727	0	39	39	0.0	5.9965277777777777	6.0	6.1166316210899341	37.413182388117278
planetlab-workload-traces/20110306/planetlab-2_tagus_ist_utl_pt_arizona_beta	674	0	17	17	0.0	2.3402777777777777	2.0	2.8666259552449396	8.2175443672839616
planetlab-workload-traces/20110306/planetlab-1_cs_uic_edu_irisaple_wup	391	0	12	12	0.0	1.3576388888888888	2.0	1.8654043299089886	3.479733314043203
planetlab-workload-traces/20110306/pl2_ucs_indiana_edu_upmc_ts	1526	0	62	62	0.0	5.2986111111111107	2.0	9.4821322182471661	89.910831404320916
planetlab-workload-traces/20110306/vn4_cse_wustl_edu_uw_oneswarm	2639	0	31	31	4.0	9.1631944444444446	8.0	5.0170991857814728	25.171284239969122
planetlab-workload-traces/20110306/planetlab-2_cs_auckland_ac_nz_uw_oneswarm	3119	0	39	39	4.0	10.829861111111111	10.0	7.2993205530559777	53.280080536265423
planetlab-workload-traces/20110306/planetlab1_cs_ucl_ac_uk_upmc_ts	1213	0	47	47	0.0	4.2118055555555554	2.5	7.370191431704411	54.319721739969118
planetlab-workload-traces/20110306/planetlab1_cs_ucl_ac_uk_irisaple_wup	501	0	10	10	0.0	1.7395833333333333	1.0	1.6577561286101301	2.7481553819444464
planetlab-workload-traces/20110306/planet6_cs_ucsb_edu_ rnp_dcc_ufjf	10275	20	40	20	32.0	35.677083333333336	36.0	3.0373649661343003	9.2255859375000195
planetlab-workload-traces/20110306/planetlab-2_ssvl_kth_se_root	3266	0	38	38	1.0	11.340277777777779	12.0	7.8533991176188991	61.675877700617306
planetlab-workload-traces/20110306/planetlab2-saopaulo_lan_redclara_net_uw_oneswarm	7751	2	94	92	10.0	26.913194444444443	23.0	16.786737268714795	281.7945481288582
planetlab-workload-traces/20110306/planetlab1_citadel_edu_princeton_codeen	4146	2	63	61	5.0	14.395833333333334	14.0	8.0667516782710571	65.072482638888914
planetlab-workload-traces/20110306/planetlab-01_bu_edu_root	2923	0	77	77	4.0	10.149305555555555	8.0	9.6986861690971171	94.064513406635697
planetlab-workload-traces/20110306/planetlab1_cs_uml_edu_tum_i2p	692	0	35	35	0.0	2.4027777777777777	2.0	3.8959014155271188	15.178047839506208
planetlab-workload-traces/20110306/miranda_planetlab_cs_umd_edu_root	1057	0	95	95	0.0	3.6701388888888888	2.0	11.541841634420548	133.21410831404359
planetlab-workload-traces/20110306/planetlab-um00_di_uminho_pt_uw_oneswarm	3451	0	59	59	5.0	11.982638888888889	11.0	7.8618526041639001	61.808726369598702
planetlab-workload-traces/20110306/metis_mcs_suffolk_edu_tsinghua_xyz	1478	2	12	10	2.0	5.1319444444444446	6.0	2.009513926086556	4.038146219135804
planetlab-workload-traces/20110306/147-179_surfsnel_dsl_internl_net_uw_trs2	1705	0	79	79	0.0	5.9201388888888893	3.0	10.042818605165845	100.85820553626525
planetlab-workload-traces/20110306/planetx_scs_cs_nyu_edu_root	1773	0	91	91	0.0	6.15625	2.0	13.997763803302853	195.93739149305554
planetlab-workload-traces/20110306/pl1_ucs_indiana_edu_upmc_ts	2241	0	72	72	0.0	7.78125	4.0	12.623998688289873	159.36534288194443
planetlab-workload-traces/20110306/planetlab-node1_it-sudparis_eu_upmc_ts	3315	0	77	77	1.0	11.510416666666666	3.0	16.535102470661563	273.40961371527817
planetlab-workload-traces/20110306/node1_planetlab_albany_edu_uw_oneswarm	1636	0	31	31	2.0	5.6805555555555554	6.0	3.4824017450001685	12.12712191358022
planetlab-workload-traces/20110306/pl1_planetlab_ics_tut_ac_jp_uw_oneswarm	2983	0	51	51	4.0	10.357638888888889	10.0	6.709798803295806	45.02139998070983
planetlab-workload-traces/20110306/planet1_att_nodes_planet-lab_org_uw_oneswarm	9266	2	79	77	11.0	32.173611111111114	31.5	16.660761395962965	277.58097029320982
planetlab-workload-traces/20110306/planetvs1_informatik_uni-stuttgart_de_pl_drl	574	0	76	76	0.0	1.9930555555555556	2.0	7.5249552672884139	56.624951774691645
planetlab-workload-traces/20110306/planet4_cs_ucsb_edu_root	500	0	19	19	0.0	1.7361111111111112	2.0	2.2745149394709503	5.17341820987654
planetlab-workload-traces/20110306/planetlab1_cs_colorado_edu_uw_oneswarm	3569	2	94	92	4.0	12.392361111111111	11.0	8.6619905643140349	75.030080536265359
planetlab-workload-traces/20110306/planetlab-02_vt_nodes_planet-lab_org_uw_oneswarm	2646	0	77	77	4.0	9.1875	8.0	6.3688355271762376	40.562065972222221
planetlab-workload-traces/20110306/pl2-higashi_ics_es_osaka-u_ac_jp_irisaple_wup	1126	0	11	11	2.0	3.9097222222222223	4.0	1.9699590888463645	3.8807388117283983
planetlab-workload-traces/20110306/dschinni_planetlab_extranet_uni-passau_de_ rnp_dcc_ufjf	21464	62	80	18	70.0	74.527777777777771	76.0	3.6807389891396531	13.547839506172796
planetlab-workload-traces/20110306/planetlab1_eecs_wsu_edu_root	995	0	72	72	0.0	3.4548611111111112	2.0	7.2373964189585704	52.379906925154337
planetlab-workload-traces/20110306/planetlab1_informatik_uni-erlangen_de_princeton_coblitz	650	0	60	60	0.0	2.2569444444444446	2.0	4.3473276078813008	18.899257330246954
planetlab-workload-traces/20110306/planetlab-1_sjtu_edu_cn_ rnp_dcc_ufjf	9606	20	39	19	29.0	33.354166666666664	34.0	3.5832727708060443	12.839843750000025
planetlab-workload-traces/20110306/pl1_eng_monash_edu_au_tum_i2p	985	0	37	37	0.0	3.4201388888888888	2.0	4.9018715227098966	24.028344425154238
planetlab-workload-traces/20110306/host4-plb_loria_fr_root	1407	0	87	87	0.0	4.885416666666667	3.0	12.699411998363015	161.27506510416652
planetlab-workload-traces/20110306/pl4_unm_edu_uw_trs2	426	0	9	9	0.0	1.4791666666666667	1.0	1.4042037581649061	1.971788194444446
planetlab-workload-traces/20110306/host3-plb_loria_fr_irisaple_wup	862	0	13	13	1.0	2.9930555555555554	3.0	2.3392678335140626	5.4721739969135763
planetlab-workload-traces/20110306/pl2_ucs_indiana_edu_uw_oneswarm	2628	0	46	46	4.0	9.125	8.5	5.3370755100522986	28.484375
planetlab-workload-traces/20110306/node2_planetlab_mathcs_emory_edu_princeton_codeen	1961	0	64	64	2.0	6.8090277777777777	6.0	4.6287509293431466	21.425335165895046
planetlab-workload-traces/20110306/server1_planetlab_iit-tech_net_nyu_d	1412	0	20	20	2.0	4.9027777777777777	4.0	3.7892747848449453	14.358603395061706
planetlab-workload-traces/20110306/planetlab-01_cs_princeton_edu_root	1177	0	98	98	0.0	4.0868055555555554	4.0	6.6025115857504684	43.593159239969168
planetlab-workload-traces/20110306/pl1_cis_uab_edu_uw_oneswarm	1717	0	43	43	0.0	5.9618055555555554	4.0	5.3387276954941072	28.502013406635822
planetlab-workload-traces/20110306/planetlab2_eecs_umich_edu_uw_seattle	306	0	14	14	0.0	1.0625	1.0	1.6800245947273775	2.8224826388888888
planetlab-workload-traces/20110306/planetlab1_wiwi_hu-berlin_de_nyu_d	510	0	10	10	0.0	1.7708333333333333	2.0	1.9938055112439259	3.9752604166666532
planetlab-workload-traces/20110306/pl1_rcc_uottawa_ca_ rnp_dcc_ufjf	9946	26	39	13	31.0	34.534722222222221	36.0	2.9870395843368178	8.9224054783950688
planetlab-workload-traces/20110306/planetlab-1_cs_uh_edu_root	11184	0	79	79	25.700000000000003	38.833333333333336	35.0	16.109219237580835	259.50694444444446
planetlab-workload-traces/20110306/planetlab1_cnds_jhu_edu_uw_oneswarm	1445	0	25	25	2.0	5.0173611111111107	4.0	3.2536908500004298	10.58650414737652
planetlab-workload-traces/20110306/planetlab1_jhu_edu_root	456	0	12	12	0.0	1.5833333333333333	2.0	1.8314384146529938	3.3541666666666714
planetlab-workload-traces/20110306/node-1_mcgillplanetlab_org_princeton_codeen	1571	0	94	94	2.0	5.4548611111111107	4.0	5.7985310623217163	33.622962480709816
planetlab-workload-traces/20110306/planetlab1_eecs_wsu_edu_uw_oneswarm	2757	0	39	39	3.0	9.5729166666666661	8.0	6.4313869977849878	41.3627387152778
planetlab-workload-traces/20110306/planetlab-1_amst_nodes_planet-lab_org_root	889	0	39	39	0.0	3.0868055555555554	1.0	5.508462511442664	30.343159239969218
planetlab-workload-traces/20110306/planetlabpc1_upf_edu_princeton_comon	712	0	35	35	0.0	2.4722222222222223	1.0	3.6939222688620656	13.645061728395071
planetlab-workload-traces/20110306/planet02_csc_ncsu_edu_nyu_d	458	0	14	14	0.0	1.5902777777777777	2.0	2.0696658159002785	4.2835165895061653
planetlab-workload-traces/20110306/planetlab2_eecs_umich_edu_arizona_stork_install	1837	0	38	38	0.0	6.3784722222222223	1.0	7.8651275259355149	61.86023099922852
planetlab-workload-traces/20110306/righthand_eecs_harvard_edu_ rnp_dcc_ufjf	8965	23	35	12	28.0	31.128472222222221	32.0	2.4496644666624023	6.000855999228393
planetlab-workload-traces/20110306/netapp6_cs_kookmin_ac_kr_root	760	0	79	79	0.0	2.6388888888888888	2.0	7.6785334890986716	58.959876543209823
planetlab-workload-traces/20110306/gschembra3_diit_unict_it_upmc_ts	2427	0	68	68	1.0	8.4270833333333339	3.0	14.813243505718885	219.43218315972274
planetlab-workload-traces/20110306/planetlab-europe-07_ipv6_lip6_fr_root	1742	0	99	99	0.0	6.0486111111111107	2.0	14.647634365843224	214.55319251543142
planetlab-workload-traces/20110306/planetlab1_upm_ro_upmc_ts	1812	0	55	55	1.7000000000000028	6.291666666666667	3.0	10.231266756587102	104.67881944444434
planetlab-workload-traces/20110306/planetlab-1_tagus_ist_utl_pt_uw_oneswarm	522	0	9	9	0.0	1.8125	2.0	1.9074734234350712	3.6384548611111107
planetlab-workload-traces/20110306/planetlab2_cs_colorado_edu_uw_seattle	2548	0	23	23	4.0	8.8472222222222214	8.0	4.5035779671471028	20.282214506172828
planetlab-workload-traces/20110306/miranda_planetlab_cs_umd_edu_tsinghua_xyz	1277	2	35	33	2.0	4.4340277777777777	4.0	2.9934804899435759	8.9609254436728314
planetlab-workload-traces/20110306/aladdin_planetlab_extranet_uni-passau_de_tsinghua_xyz	394	0	8	8	0.0	1.3680555555555556	2.0	1.3856733610704401	1.9200906635802504
planetlab-workload-traces/20110306/planetlab1_cse_msu_edu_uw_oneswarm	9873	4	71	67	12.0	34.28125	34.0	16.40187772427122	269.02159288194446
planetlab-workload-traces/20110306/planet3_prakinf_tu-ilmenau_de_root	939	0	90	90	0.0	3.2604166666666665	2.0	8.0193924571593556	64.310655381944372
